Absolute path,Relative path,Class name
C:\Users\nasty\ap_laba2\dataset1\tulip\0111.jpg,dataset1\tulip\0111.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0112.jpg,dataset1\tulip\0112.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0113.jpg,dataset1\tulip\0113.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0114.jpg,dataset1\tulip\0114.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0115.jpg,dataset1\tulip\0115.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0116.jpg,dataset1\tulip\0116.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0117.jpg,dataset1\tulip\0117.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0118.jpg,dataset1\tulip\0118.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0119.jpg,dataset1\tulip\0119.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0120.jpg,dataset1\tulip\0120.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0121.jpg,dataset1\tulip\0121.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0122.jpg,dataset1\tulip\0122.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0123.jpg,dataset1\tulip\0123.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0124.jpg,dataset1\tulip\0124.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0125.jpg,dataset1\tulip\0125.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0126.jpg,dataset1\tulip\0126.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0127.jpg,dataset1\tulip\0127.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0128.jpg,dataset1\tulip\0128.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0129.jpg,dataset1\tulip\0129.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0130.jpg,dataset1\tulip\0130.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0131.jpg,dataset1\tulip\0131.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0132.jpg,dataset1\tulip\0132.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0133.jpg,dataset1\tulip\0133.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0134.jpg,dataset1\tulip\0134.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0135.jpg,dataset1\tulip\0135.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0136.jpg,dataset1\tulip\0136.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0137.jpg,dataset1\tulip\0137.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0138.jpg,dataset1\tulip\0138.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0139.jpg,dataset1\tulip\0139.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0140.jpg,dataset1\tulip\0140.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0141.jpg,dataset1\tulip\0141.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0142.jpg,dataset1\tulip\0142.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0143.jpg,dataset1\tulip\0143.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0144.jpg,dataset1\tulip\0144.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0145.jpg,dataset1\tulip\0145.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0146.jpg,dataset1\tulip\0146.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0147.jpg,dataset1\tulip\0147.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0148.jpg,dataset1\tulip\0148.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0149.jpg,dataset1\tulip\0149.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0150.jpg,dataset1\tulip\0150.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0151.jpg,dataset1\tulip\0151.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0152.jpg,dataset1\tulip\0152.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0153.jpg,dataset1\tulip\0153.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0154.jpg,dataset1\tulip\0154.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0155.jpg,dataset1\tulip\0155.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0156.jpg,dataset1\tulip\0156.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0157.jpg,dataset1\tulip\0157.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0158.jpg,dataset1\tulip\0158.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0159.jpg,dataset1\tulip\0159.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0160.jpg,dataset1\tulip\0160.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0161.jpg,dataset1\tulip\0161.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0162.jpg,dataset1\tulip\0162.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0163.jpg,dataset1\tulip\0163.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0164.jpg,dataset1\tulip\0164.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0165.jpg,dataset1\tulip\0165.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0166.jpg,dataset1\tulip\0166.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0167.jpg,dataset1\tulip\0167.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0168.jpg,dataset1\tulip\0168.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0169.jpg,dataset1\tulip\0169.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0170.jpg,dataset1\tulip\0170.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0171.jpg,dataset1\tulip\0171.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0172.jpg,dataset1\tulip\0172.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0173.jpg,dataset1\tulip\0173.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0174.jpg,dataset1\tulip\0174.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0175.jpg,dataset1\tulip\0175.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0176.jpg,dataset1\tulip\0176.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0177.jpg,dataset1\tulip\0177.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0178.jpg,dataset1\tulip\0178.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0179.jpg,dataset1\tulip\0179.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0180.jpg,dataset1\tulip\0180.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0181.jpg,dataset1\tulip\0181.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0182.jpg,dataset1\tulip\0182.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0183.jpg,dataset1\tulip\0183.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0184.jpg,dataset1\tulip\0184.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0185.jpg,dataset1\tulip\0185.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0186.jpg,dataset1\tulip\0186.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0187.jpg,dataset1\tulip\0187.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0188.jpg,dataset1\tulip\0188.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0189.jpg,dataset1\tulip\0189.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0190.jpg,dataset1\tulip\0190.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0191.jpg,dataset1\tulip\0191.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0192.jpg,dataset1\tulip\0192.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0193.jpg,dataset1\tulip\0193.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0194.jpg,dataset1\tulip\0194.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0195.jpg,dataset1\tulip\0195.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0196.jpg,dataset1\tulip\0196.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0197.jpg,dataset1\tulip\0197.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0198.jpg,dataset1\tulip\0198.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0199.jpg,dataset1\tulip\0199.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0200.jpg,dataset1\tulip\0200.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0201.jpg,dataset1\tulip\0201.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0202.jpg,dataset1\tulip\0202.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0203.jpg,dataset1\tulip\0203.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0204.jpg,dataset1\tulip\0204.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0205.jpg,dataset1\tulip\0205.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0206.jpg,dataset1\tulip\0206.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0207.jpg,dataset1\tulip\0207.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0208.jpg,dataset1\tulip\0208.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0209.jpg,dataset1\tulip\0209.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0210.jpg,dataset1\tulip\0210.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0211.jpg,dataset1\tulip\0211.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0212.jpg,dataset1\tulip\0212.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0213.jpg,dataset1\tulip\0213.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0214.jpg,dataset1\tulip\0214.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0215.jpg,dataset1\tulip\0215.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0216.jpg,dataset1\tulip\0216.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0217.jpg,dataset1\tulip\0217.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0218.jpg,dataset1\tulip\0218.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0219.jpg,dataset1\tulip\0219.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0220.jpg,dataset1\tulip\0220.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0221.jpg,dataset1\tulip\0221.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0222.jpg,dataset1\tulip\0222.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0223.jpg,dataset1\tulip\0223.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0224.jpg,dataset1\tulip\0224.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0225.jpg,dataset1\tulip\0225.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0226.jpg,dataset1\tulip\0226.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0227.jpg,dataset1\tulip\0227.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0228.jpg,dataset1\tulip\0228.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0229.jpg,dataset1\tulip\0229.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0230.jpg,dataset1\tulip\0230.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0231.jpg,dataset1\tulip\0231.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0232.jpg,dataset1\tulip\0232.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0233.jpg,dataset1\tulip\0233.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0234.jpg,dataset1\tulip\0234.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0235.jpg,dataset1\tulip\0235.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0236.jpg,dataset1\tulip\0236.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0237.jpg,dataset1\tulip\0237.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0238.jpg,dataset1\tulip\0238.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0239.jpg,dataset1\tulip\0239.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0240.jpg,dataset1\tulip\0240.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0241.jpg,dataset1\tulip\0241.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0242.jpg,dataset1\tulip\0242.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0243.jpg,dataset1\tulip\0243.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0244.jpg,dataset1\tulip\0244.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0245.jpg,dataset1\tulip\0245.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0246.jpg,dataset1\tulip\0246.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0247.jpg,dataset1\tulip\0247.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0248.jpg,dataset1\tulip\0248.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0249.jpg,dataset1\tulip\0249.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0250.jpg,dataset1\tulip\0250.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0251.jpg,dataset1\tulip\0251.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0252.jpg,dataset1\tulip\0252.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0253.jpg,dataset1\tulip\0253.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0254.jpg,dataset1\tulip\0254.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0255.jpg,dataset1\tulip\0255.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0256.jpg,dataset1\tulip\0256.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0257.jpg,dataset1\tulip\0257.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0258.jpg,dataset1\tulip\0258.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0259.jpg,dataset1\tulip\0259.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0260.jpg,dataset1\tulip\0260.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0261.jpg,dataset1\tulip\0261.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0262.jpg,dataset1\tulip\0262.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0263.jpg,dataset1\tulip\0263.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0264.jpg,dataset1\tulip\0264.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0265.jpg,dataset1\tulip\0265.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0266.jpg,dataset1\tulip\0266.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0267.jpg,dataset1\tulip\0267.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0268.jpg,dataset1\tulip\0268.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0269.jpg,dataset1\tulip\0269.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0270.jpg,dataset1\tulip\0270.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0271.jpg,dataset1\tulip\0271.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0272.jpg,dataset1\tulip\0272.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0273.jpg,dataset1\tulip\0273.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0274.jpg,dataset1\tulip\0274.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0275.jpg,dataset1\tulip\0275.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0276.jpg,dataset1\tulip\0276.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0277.jpg,dataset1\tulip\0277.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0278.jpg,dataset1\tulip\0278.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0279.jpg,dataset1\tulip\0279.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0280.jpg,dataset1\tulip\0280.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0281.jpg,dataset1\tulip\0281.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0282.jpg,dataset1\tulip\0282.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0283.jpg,dataset1\tulip\0283.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0284.jpg,dataset1\tulip\0284.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0285.jpg,dataset1\tulip\0285.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0286.jpg,dataset1\tulip\0286.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0287.jpg,dataset1\tulip\0287.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0288.jpg,dataset1\tulip\0288.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0289.jpg,dataset1\tulip\0289.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0290.jpg,dataset1\tulip\0290.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0291.jpg,dataset1\tulip\0291.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0292.jpg,dataset1\tulip\0292.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0293.jpg,dataset1\tulip\0293.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0294.jpg,dataset1\tulip\0294.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0295.jpg,dataset1\tulip\0295.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0296.jpg,dataset1\tulip\0296.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0297.jpg,dataset1\tulip\0297.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0298.jpg,dataset1\tulip\0298.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0299.jpg,dataset1\tulip\0299.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0300.jpg,dataset1\tulip\0300.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0301.jpg,dataset1\tulip\0301.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0302.jpg,dataset1\tulip\0302.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0303.jpg,dataset1\tulip\0303.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0304.jpg,dataset1\tulip\0304.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0305.jpg,dataset1\tulip\0305.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0306.jpg,dataset1\tulip\0306.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0307.jpg,dataset1\tulip\0307.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0308.jpg,dataset1\tulip\0308.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0309.jpg,dataset1\tulip\0309.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0310.jpg,dataset1\tulip\0310.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0311.jpg,dataset1\tulip\0311.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0312.jpg,dataset1\tulip\0312.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0313.jpg,dataset1\tulip\0313.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0314.jpg,dataset1\tulip\0314.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0315.jpg,dataset1\tulip\0315.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0316.jpg,dataset1\tulip\0316.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0317.jpg,dataset1\tulip\0317.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0318.jpg,dataset1\tulip\0318.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0319.jpg,dataset1\tulip\0319.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0320.jpg,dataset1\tulip\0320.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0321.jpg,dataset1\tulip\0321.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0322.jpg,dataset1\tulip\0322.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0323.jpg,dataset1\tulip\0323.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0324.jpg,dataset1\tulip\0324.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0325.jpg,dataset1\tulip\0325.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0326.jpg,dataset1\tulip\0326.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0327.jpg,dataset1\tulip\0327.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0328.jpg,dataset1\tulip\0328.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0329.jpg,dataset1\tulip\0329.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0330.jpg,dataset1\tulip\0330.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0331.jpg,dataset1\tulip\0331.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0332.jpg,dataset1\tulip\0332.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0333.jpg,dataset1\tulip\0333.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0334.jpg,dataset1\tulip\0334.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0335.jpg,dataset1\tulip\0335.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0336.jpg,dataset1\tulip\0336.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0337.jpg,dataset1\tulip\0337.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0338.jpg,dataset1\tulip\0338.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0339.jpg,dataset1\tulip\0339.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0340.jpg,dataset1\tulip\0340.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0341.jpg,dataset1\tulip\0341.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0342.jpg,dataset1\tulip\0342.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0343.jpg,dataset1\tulip\0343.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0344.jpg,dataset1\tulip\0344.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0345.jpg,dataset1\tulip\0345.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0346.jpg,dataset1\tulip\0346.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0347.jpg,dataset1\tulip\0347.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0348.jpg,dataset1\tulip\0348.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0349.jpg,dataset1\tulip\0349.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0350.jpg,dataset1\tulip\0350.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0351.jpg,dataset1\tulip\0351.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0352.jpg,dataset1\tulip\0352.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0353.jpg,dataset1\tulip\0353.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0354.jpg,dataset1\tulip\0354.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0355.jpg,dataset1\tulip\0355.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0356.jpg,dataset1\tulip\0356.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0357.jpg,dataset1\tulip\0357.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0358.jpg,dataset1\tulip\0358.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0359.jpg,dataset1\tulip\0359.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0360.jpg,dataset1\tulip\0360.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0361.jpg,dataset1\tulip\0361.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0362.jpg,dataset1\tulip\0362.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0363.jpg,dataset1\tulip\0363.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0364.jpg,dataset1\tulip\0364.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0365.jpg,dataset1\tulip\0365.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0366.jpg,dataset1\tulip\0366.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0367.jpg,dataset1\tulip\0367.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0368.jpg,dataset1\tulip\0368.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0369.jpg,dataset1\tulip\0369.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0370.jpg,dataset1\tulip\0370.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0371.jpg,dataset1\tulip\0371.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0372.jpg,dataset1\tulip\0372.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0373.jpg,dataset1\tulip\0373.jpg,tulip
